CustomerID,Sum_Quantity,Mean_UnitPrice,Mean_TotalPrice,Sum_TotalPrice,Count_Invoice,Count_Stock,Mean_InvoiceCountPerStock,Mean_StockCountPerInvoice,Mean_UnitPriceMeanPerInvoice,Mean_QuantitySumPerInvoice,Mean_TotalPriceMeanPerInvoice,Mean_TotalPriceSumPerInvoice,Mean_UnitPriceMeanPerStock,Mean_QuantitySumPerStock,Mean_TotalPriceMeanPerStock,Mean_TotalPriceSumPerStock
12346,11.164284978564092,0.5791388364077219,3.0326671595059427,7.273181857134505,0.5385997606308598,0.7130310227996669,0.16039372515349695,0.725013270118737,0.5684773112893307,17.412269801647422,3.0716192480799416,9.900430180874308,0.5772719312536368,2.8170369055211517,2.9271961544526093,2.801208924316481
12747,7.13094790047957,1.0550044079480556,2.175445141830296,5.99357487620075,1.1154557770139215,4.398994516396233,0.16260992876935526,2.7283798104478496,1.0074325192744953,5.700097038945126,2.2107869624637333,5.553339685898446,1.077341192971056,2.0077627091269354,2.022539335844816,2.288700417898431
12748,10.114725439440608,0.8985748555871064,1.5385267846564432,6.940597378852938,1.2911334288818512,10.28845056740627,0.16262800048486203,3.861852315574096,1.1806325030480036,5.786012406649548,1.8801477717351895,4.799706817397415,0.9021580439255289,1.7684307071895058,1.5666127786660884,1.8569935149297419
12749,7.273011644126077,1.0939660941284062,1.9531469814015758,5.980991594869364,0.9777784353688307,6.290525564384893,0.16155753902766895,4.753462374038231,1.054680431092704,7.059855484874353,1.9867798604122273,6.210705677458271,1.0739010766398926,1.5929666049998261,1.9123463410249852,1.9504547229308715
12820,6.566002210768825,0.7858685995370591,1.860338290353869,5.205461931631813,0.9277838352103003,4.761403830365856,0.16084637016090833,3.3094352745839246,0.7648125319604662,6.334290626650593,1.872434724173565,5.132784628550063,0.7645906659953469,1.7305442268170985,1.8283909273792422,1.82080360738142
12821,4.255377603639156,0.8781436373028466,1.8477664832011549,3.773444503090908,0.5385997606308598,2.1081250565207688,0.16039372515349695,2.211333434227772,0.8516209321258764,5.005394623328149,1.8577914607701769,4.3085883747575515,0.8734647671489179,1.6862615222262722,1.8198526157687724,1.7849367342520872
12822,6.295733643660151,0.9030751579410324,1.9543678466001888,5.209342502477224,0.744413554226491,4.367086860161799,0.1610940557969403,3.926685233762976,0.8665574515102918,6.957983745698547,2.0145541537079312,5.742352726868425,0.8878787975735577,1.7385329770044526,1.9033978769043824,1.9195800335547903
12823,5.430517927082272,1.2049994200829277,2.642290200219397,5.5469634809460615,0.9777784353688307,0.7130310227996669,0.16268736545291543,0.725013270118737,1.1492574945486005,4.4496669135983025,2.667160628942041,5.483244740017158,1.1950552544577433,2.4420932599159237,2.5739391582557216,2.6479840899594858
12824,5.439100969541977,0.883096148438014,1.8582631170153128,4.702745431197801,0.5385997606308598,3.729891898105447,0.16039372515349695,4.04781240095968,0.8562346455589104,6.703656558352487,1.8684226919738214,5.588274948821292,0.8783568466230662,1.5967185683315397,1.8299780005374726,1.7946051401291037
12826,6.945598488574499,0.7899873715923826,1.865843174831714,5.452195693070139,1.0438202564530135,4.83392580125973,0.16219719390149026,3.1427392395333795,0.7889443333717732,6.077440236221859,1.8930644326034376,5.034693654699301,0.7328506223028117,1.8471662398493554,1.8160379915546854,1.948755384176535
12827,5.277031333853286,0.9238406618770432,1.8883209655268416,4.750737082682527,0.8563552981879858,3.3916582425329027,0.1617574783318756,2.587839991159082,0.9069869111143757,4.919467631669093,1.935833931556556,4.695450521793264,0.8892663534011204,1.6406946334712644,1.822898858174788,1.912634256087131
12828,6.1890949579442225,0.9480541463540733,1.9089205732293648,5.249056468993359,1.0149582972927396,4.52016092054802,0.16147221696996905,2.7244237870509855,0.910610415296908,5.225738777164396,1.913348106305647,4.844734772729886,0.953850191982644,1.6543956315334114,1.8784875314699594,1.9056343877967519
12829,5.918108863621663,1.2733041566754697,2.0423022196972243,4.517224064444631,0.744413554226491,2.5319846262133856,0.16148839921324673,2.116581534215103,1.2076382434449502,6.393707920537198,2.044831072042813,4.714467632616049,1.3003615704186213,2.0965798325303515,2.0288731033284213,2.0215868353946886
12830,9.161191297045683,0.5936264928666631,2.528206309785437,6.228982198989741,1.0149582972927396,2.9432503932241927,0.1626535258755759,2.2712758054323,0.5730585292207089,9.837334657030821,2.609003046330146,6.489914799143235,0.6093851366327565,2.5887831966659287,2.4828929649818967,2.5379056378502636
12831,4.902957615558784,0.945609239491658,2.0056670684459195,4.323793843109416,0.5385997606308598,2.5319846262133856,0.16039372515349695,2.680227054206741,0.914228146546347,5.915875464770379,2.0178541565480703,5.05275223413757,0.940062376080886,1.7790447252965522,1.9717996146675296,1.9295760384731588
